nombre_superheroe,chin,left_eyebrow,right_eyebrow,nose_bridge,nose_tip,left_eye,right_eye,top_lip,bottom_lip
iron_man,"[(-5, 100), (-2, 129), (1, 158), (9, 185), (26, 205), (51, 220), (80, 229), (110, 233), (137, 230), (158, 224), (168, 208), (174, 189), (179, 168), (182, 148), (184, 127), (184, 107), (180, 86)]","[(46, 78), (62, 66), (81, 59), (101, 58), (120, 61)]","[(143, 56), (153, 50), (164, 47), (175, 49), (180, 58)]","[(133, 81), (138, 96), (142, 112), (146, 128)]","[(118, 143), (129, 144), (140, 146), (148, 142), (155, 138)]","[(68, 90), (80, 81), (92, 79), (101, 87), (92, 91), (80, 92)]","[(144, 82), (153, 72), (164, 71), (170, 78), (165, 83), (154, 84)]","[(92, 178), (109, 164), (128, 156), (138, 158), (147, 154), (157, 158), (163, 169), (158, 169), (147, 165), (138, 166), (128, 167), (99, 177)]","[(163, 169), (158, 184), (149, 193), (139, 195), (128, 196), (110, 191), (92, 178), (99, 177), (128, 181), (139, 180), (148, 177), (158, 169)]"
iron_man,"[(40, 84), (43, 108), (49, 131), (54, 153), (59, 176), (68, 198), (80, 215), (98, 226), (122, 227), (150, 227), (176, 220), (198, 207), (214, 186), (222, 161), (224, 133), (226, 104), (227, 75)]","[(41, 66), (49, 55), (63, 53), (77, 57), (90, 65)]","[(120, 63), (138, 55), (157, 51), (177, 54), (194, 63)]","[(106, 84), (104, 105), (103, 125), (102, 147)]","[(90, 154), (98, 158), (108, 161), (119, 157), (130, 154)]","[(59, 89), (67, 87), (77, 86), (88, 89), (77, 94), (67, 95)]","[(140, 87), (151, 83), (162, 84), (174, 85), (164, 90), (152, 91)]","[(90, 190), (96, 186), (103, 182), (112, 185), (122, 182), (136, 185), (151, 190), (146, 190), (123, 191), (113, 192), (104, 191), (94, 191)]","[(151, 190), (138, 196), (125, 199), (114, 200), (105, 199), (96, 197), (90, 190), (94, 191), (104, 186), (113, 187), (123, 186), (146, 190)]"
iron_man,"[(-2, 34), (-2, 45), (-2, 57), (0, 68), (5, 78), (14, 85), (25, 90), (37, 93), (46, 93), (53, 91), (56, 84), (58, 76), (60, 67), (62, 59), (62, 52), (62, 44), (60, 38)]","[(17, 27), (24, 23), (31, 21), (39, 23), (46, 26)]","[(52, 28), (55, 26), (59, 26), (61, 26), (63, 29)]","[(50, 34), (52, 39), (54, 44), (57, 50)]","[(44, 55), (48, 57), (52, 58), (55, 57), (58, 55)]","[(26, 32), (31, 31), (35, 31), (37, 34), (34, 34), (30, 34)]","[(52, 35), (55, 34), (58, 34), (59, 37), (57, 37), (55, 36)]","[(34, 69), (42, 66), (48, 65), (51, 66), (54, 66), (57, 67), (56, 70), (55, 70), (54, 69), (51, 69), (48, 69), (36, 69)]","[(56, 70), (56, 73), (53, 74), (50, 74), (47, 74), (41, 72), (34, 69), (36, 69), (48, 69), (51, 70), (54, 69), (55, 70)]"
iron_man,"[(-2, 34), (-2, 45), (-1, 57), (0, 69), (6, 78), (15, 85), (26, 90), (39, 93), (50, 93), (57, 91), (61, 85), (63, 77), (64, 69), (65, 61), (65, 53), (65, 46), (63, 39)]","[(21, 27), (28, 23), (35, 21), (43, 22), (50, 25)]","[(57, 27), (60, 26), (63, 25), (66, 25), (67, 28)]","[(55, 34), (57, 40), (60, 46), (62, 52)]","[(48, 57), (53, 58), (57, 59), (61, 58), (63, 57)]","[(30, 32), (34, 31), (38, 30), (41, 34), (38, 35), (34, 34)]","[(57, 35), (60, 33), (63, 34), (64, 37), (63, 37), (59, 37)]","[(39, 71), (46, 69), (53, 67), (56, 68), (58, 67), (60, 69), (58, 72), (57, 72), (58, 71), (55, 71), (52, 70), (41, 71)]","[(58, 72), (59, 75), (57, 76), (55, 77), (51, 76), (45, 75), (39, 71), (41, 71), (52, 71), (55, 72), (57, 71), (57, 72)]"
iron_man,"[(-2, 32), (-2, 44), (-1, 56), (1, 68), (8, 77), (18, 84), (30, 89), (41, 93), (51, 93), (58, 91), (60, 83), (62, 75), (63, 66), (65, 58), (66, 51), (66, 44), (64, 37)]","[(22, 26), (29, 22), (37, 21), (45, 23), (52, 26)]","[(58, 28), (61, 26), (64, 25), (66, 25), (68, 28)]","[(55, 33), (58, 39), (60, 45), (63, 50)]","[(49, 56), (54, 57), (58, 58), (61, 57), (63, 55)]","[(32, 32), (36, 30), (40, 30), (43, 33), (39, 34), (36, 33)]","[(57, 35), (60, 33), (63, 33), (64, 35), (62, 36), (60, 35)]","[(39, 69), (47, 66), (54, 65), (57, 65), (59, 64), (61, 66), (60, 69), (59, 69), (59, 68), (57, 68), (53, 68), (41, 69)]","[(60, 69), (61, 73), (58, 74), (56, 75), (52, 74), (46, 73), (39, 69), (41, 69), (53, 69), (56, 70), (59, 69), (59, 69)]"
iron_man,"[(-1, 33), (-1, 44), (-1, 56), (1, 68), (7, 77), (17, 84), (29, 89), (40, 93), (51, 93), (58, 91), (61, 84), (63, 76), (65, 68), (67, 60), (69, 53), (68, 46), (66, 40)]","[(24, 26), (31, 24), (39, 22), (47, 24), (53, 27)]","[(60, 29), (63, 27), (65, 27), (68, 27), (69, 29)]","[(57, 35), (59, 41), (61, 46), (64, 52)]","[(50, 58), (55, 59), (59, 60), (61, 59), (63, 58)]","[(33, 33), (38, 32), (42, 32), (44, 35), (41, 35), (37, 35)]","[(58, 37), (61, 35), (64, 35), (65, 38), (64, 38), (61, 38)]","[(39, 69), (47, 67), (54, 67), (57, 68), (60, 67), (61, 68), (61, 71), (60, 71), (59, 71), (57, 71), (53, 70), (41, 69)]","[(61, 71), (60, 74), (58, 75), (55, 75), (52, 75), (46, 73), (39, 69), (41, 69), (53, 70), (56, 71), (59, 71), (60, 71)]"
iron_man,"[(-2, 36), (-2, 47), (-1, 59), (0, 70), (6, 79), (16, 86), (28, 91), (39, 93), (50, 94), (57, 91), (61, 86), (63, 79), (65, 71), (67, 63), (68, 55), (67, 48), (66, 42)]","[(22, 29), (30, 25), (38, 24), (45, 26), (52, 29)]","[(58, 31), (61, 29), (64, 29), (67, 29), (68, 31)]","[(55, 36), (58, 42), (60, 48), (62, 54)]","[(49, 59), (54, 60), (58, 61), (60, 60), (62, 59)]","[(31, 35), (36, 33), (40, 33), (42, 36), (39, 37), (35, 36)]","[(57, 38), (60, 37), (63, 37), (64, 39), (63, 40), (60, 39)]","[(39, 72), (47, 70), (53, 69), (57, 70), (59, 69), (61, 70), (60, 73), (59, 73), (58, 72), (56, 72), (53, 72), (41, 73)]","[(60, 73), (60, 76), (58, 77), (55, 77), (52, 77), (46, 76), (39, 72), (41, 73), (53, 73), (56, 73), (58, 73), (59, 73)]"
iron_man,"[(-3, 25), (-3, 36), (-2, 47), (-1, 57), (4, 66), (12, 73), (21, 77), (32, 79), (41, 80), (48, 78), (51, 73), (54, 67), (55, 59), (57, 52), (58, 45), (58, 38), (57, 32)]","[(16, 19), (22, 16), (30, 14), (38, 16), (45, 19)]","[(51, 21), (54, 20), (57, 19), (60, 20), (61, 23)]","[(48, 27), (49, 33), (51, 39), (53, 45)]","[(41, 49), (45, 50), (49, 51), (51, 50), (53, 49)]","[(24, 25), (28, 23), (32, 24), (35, 27), (32, 28), (28, 27)]","[(50, 29), (53, 27), (56, 27), (58, 30), (56, 31), (53, 31)]","[(30, 60), (38, 58), (44, 58), (47, 58), (50, 58), (52, 59), (52, 62), (51, 62), (49, 60), (47, 60), (43, 60), (32, 60)]","[(52, 62), (51, 65), (49, 66), (46, 66), (42, 66), (36, 64), (30, 60), (32, 60), (43, 62), (47, 63), (49, 62), (51, 62)]"
iron_man,"[(-1, 26), (-1, 38), (-1, 51), (0, 63), (6, 73), (14, 80), (23, 87), (33, 91), (43, 92), (50, 89), (53, 80), (54, 71), (55, 62), (57, 54), (58, 46), (57, 39), (56, 33)]","[(21, 20), (27, 18), (34, 17), (41, 18), (47, 21)]","[(52, 23), (55, 22), (56, 21), (58, 20), (58, 21)]","[(50, 29), (52, 35), (55, 41), (57, 47)]","[(44, 52), (49, 53), (53, 54), (56, 53), (58, 52)]","[(28, 27), (32, 27), (36, 26), (38, 29), (35, 29), (32, 29)]","[(51, 30), (53, 29), (56, 29), (56, 31), (55, 32), (53, 31)]","[(35, 66), (42, 63), (48, 63), (50, 64), (53, 63), (54, 64), (51, 67), (51, 67), (52, 66), (50, 66), (47, 66), (37, 66)]","[(51, 67), (53, 70), (52, 72), (49, 72), (46, 71), (41, 69), (35, 66), (37, 66), (47, 66), (50, 67), (52, 66), (51, 67)]"
iron_man,"[(2, 29), (2, 40), (2, 51), (4, 62), (10, 71), (18, 78), (28, 83), (38, 86), (47, 87), (54, 86), (57, 80), (59, 74), (62, 66), (64, 59), (66, 52), (66, 44), (65, 38)]","[(26, 23), (32, 20), (38, 18), (45, 18), (51, 21)]","[(58, 22), (61, 20), (64, 20), (66, 21), (67, 24)]","[(54, 30), (56, 36), (58, 42), (60, 48)]","[(48, 52), (52, 53), (56, 55), (60, 54), (62, 52)]","[(33, 29), (37, 28), (40, 28), (43, 30), (40, 30), (36, 30)]","[(57, 31), (60, 30), (62, 30), (64, 32), (62, 32), (59, 32)]","[(37, 63), (44, 60), (50, 59), (53, 60), (56, 60), (58, 61), (58, 65), (57, 65), (55, 62), (53, 62), (50, 62), (39, 63)]","[(58, 65), (57, 69), (55, 70), (52, 70), (48, 70), (43, 67), (37, 63), (39, 63), (49, 65), (53, 66), (55, 66), (57, 65)]"
iron_man,"[(-1, 26), (-1, 36), (-1, 48), (0, 59), (4, 68), (11, 76), (20, 82), (29, 86), (37, 87), (43, 84), (46, 77), (48, 70), (50, 63), (53, 56), (55, 49), (55, 42), (55, 36)]","[(22, 23), (28, 20), (35, 18), (42, 19), (48, 22)]","[(53, 23), (55, 22), (58, 22), (60, 23), (59, 26)]","[(50, 31), (52, 37), (54, 42), (56, 48)]","[(44, 52), (47, 53), (51, 54), (53, 53), (55, 52)]","[(29, 28), (34, 27), (37, 28), (39, 30), (36, 31), (33, 30)]","[(51, 32), (53, 31), (56, 31), (56, 34), (55, 34), (53, 34)]","[(32, 63), (39, 60), (46, 59), (48, 60), (51, 60), (51, 61), (48, 65), (47, 64), (50, 62), (48, 62), (45, 62), (34, 63)]","[(48, 65), (48, 67), (47, 69), (45, 69), (42, 68), (37, 67), (32, 63), (34, 63), (44, 65), (46, 65), (48, 65), (47, 64)]"
iron_man,"[(-1, 28), (-1, 39), (-1, 50), (0, 62), (4, 72), (11, 80), (20, 87), (30, 91), (40, 92), (46, 89), (49, 81), (50, 72), (52, 64), (53, 56), (55, 49), (55, 42), (53, 36)]","[(21, 23), (27, 20), (34, 19), (41, 20), (46, 22)]","[(51, 23), (53, 22), (55, 22), (56, 22), (57, 24)]","[(48, 31), (50, 37), (53, 43), (55, 49)]","[(42, 53), (46, 54), (50, 55), (53, 55), (56, 53)]","[(29, 29), (32, 28), (36, 28), (38, 30), (35, 31), (32, 30)]","[(49, 32), (51, 30), (54, 30), (54, 32), (53, 33), (51, 32)]","[(31, 67), (38, 64), (44, 63), (47, 63), (50, 63), (51, 64), (48, 68), (47, 68), (49, 66), (47, 66), (44, 66), (33, 67)]","[(48, 68), (49, 72), (47, 75), (45, 76), (42, 76), (36, 73), (31, 67), (33, 67), (43, 71), (46, 71), (48, 71), (47, 68)]"
iron_man,"[(0, 25), (-1, 37), (-1, 48), (0, 59), (4, 69), (11, 78), (20, 85), (30, 90), (39, 91), (47, 89), (52, 81), (55, 72), (57, 63), (60, 54), (63, 46), (63, 38), (63, 30)]","[(19, 21), (24, 19), (30, 17), (36, 18), (42, 20)]","[(50, 19), (53, 17), (56, 15), (58, 15), (61, 16)]","[(46, 28), (48, 35), (51, 41), (53, 48)]","[(40, 52), (45, 53), (49, 55), (52, 53), (55, 51)]","[(25, 29), (29, 27), (32, 27), (35, 28), (33, 29), (29, 29)]","[(50, 27), (53, 25), (55, 25), (57, 27), (55, 28), (53, 28)]","[(31, 66), (37, 63), (43, 63), (46, 64), (49, 62), (51, 63), (51, 66), (50, 65), (48, 66), (46, 66), (43, 66), (33, 66)]","[(51, 66), (50, 70), (48, 73), (45, 74), (41, 74), (36, 71), (31, 66), (33, 66), (42, 68), (45, 68), (48, 67), (50, 65)]"
iron_man,"[(0, 29), (-1, 41), (-1, 53), (0, 64), (5, 74), (13, 81), (23, 88), (34, 92), (43, 92), (50, 90), (53, 84), (55, 76), (57, 69), (59, 62), (62, 55), (62, 48), (61, 42)]","[(27, 27), (34, 24), (41, 23), (48, 24), (55, 27)]","[(59, 29), (61, 27), (64, 27), (66, 27), (66, 29)]","[(56, 37), (58, 43), (60, 48), (61, 54)]","[(48, 59), (53, 60), (56, 62), (60, 61), (62, 59)]","[(34, 34), (38, 34), (42, 33), (44, 36), (41, 37), (37, 37)]","[(57, 37), (59, 35), (62, 36), (63, 38), (62, 39), (59, 39)]","[(36, 71), (44, 69), (50, 69), (53, 70), (55, 69), (56, 70), (54, 73), (53, 73), (54, 72), (52, 72), (49, 72), (38, 71)]","[(54, 73), (55, 76), (53, 78), (51, 78), (47, 78), (42, 76), (36, 71), (38, 71), (49, 73), (52, 73), (54, 72), (53, 73)]"
iron_man,"[(-2, 36), (-1, 47), (0, 58), (2, 68), (7, 77), (16, 85), (26, 90), (39, 92), (50, 91), (59, 88), (63, 80), (64, 71), (65, 62), (65, 53), (64, 45), (64, 37), (63, 29)]","[(15, 31), (20, 26), (27, 23), (35, 23), (42, 24)]","[(51, 23), (54, 20), (57, 17), (61, 17), (63, 20)]","[(47, 31), (49, 38), (52, 45), (54, 52)]","[(43, 56), (47, 57), (52, 58), (55, 55), (57, 53)]","[(24, 35), (27, 33), (31, 32), (34, 33), (32, 35), (28, 36)]","[(51, 30), (54, 28), (57, 27), (59, 28), (57, 30), (54, 30)]","[(34, 71), (40, 68), (46, 66), (50, 66), (53, 65), (56, 64), (57, 64), (56, 65), (53, 67), (50, 68), (46, 69), (36, 71)]","[(57, 64), (57, 70), (54, 74), (51, 76), (47, 77), (41, 76), (34, 71), (36, 71), (47, 72), (51, 71), (54, 69), (56, 65)]"
iron_man,"[(-3, 37), (-1, 48), (1, 59), (6, 69), (13, 78), (22, 85), (34, 90), (46, 91), (58, 90), (66, 85), (70, 77), (71, 67), (72, 58), (71, 48), (70, 39), (68, 31), (66, 23)]","[(15, 31), (20, 26), (27, 22), (35, 21), (43, 22)]","[(51, 19), (55, 15), (58, 13), (62, 12), (64, 14)]","[(48, 28), (51, 34), (54, 41), (57, 48)]","[(47, 54), (51, 54), (56, 54), (59, 52), (61, 49)]","[(25, 35), (29, 32), (33, 30), (36, 32), (33, 34), (29, 35)]","[(53, 26), (56, 23), (59, 22), (61, 23), (60, 25), (57, 26)]","[(40, 70), (46, 66), (52, 63), (56, 63), (58, 61), (61, 60), (63, 62), (61, 62), (59, 64), (56, 65), (52, 66), (43, 70)]","[(63, 62), (63, 67), (61, 71), (58, 73), (54, 74), (47, 74), (40, 70), (43, 70), (53, 68), (57, 67), (60, 65), (61, 62)]"
iron_man,"[(-3, 42), (-1, 53), (0, 64), (3, 75), (10, 83), (20, 89), (32, 93), (45, 95), (55, 94), (62, 91), (65, 84), (67, 76), (68, 68), (69, 60), (69, 51), (68, 43), (67, 35)]","[(18, 36), (24, 31), (31, 28), (39, 28), (46, 29)]","[(56, 28), (58, 25), (62, 23), (65, 22), (67, 23)]","[(51, 37), (53, 44), (56, 50), (58, 57)]","[(47, 62), (52, 62), (56, 63), (59, 61), (62, 58)]","[(28, 40), (32, 38), (36, 37), (39, 39), (36, 41), (32, 41)]","[(55, 36), (58, 32), (62, 31), (64, 33), (62, 34), (59, 35)]","[(38, 75), (44, 70), (51, 68), (56, 68), (59, 66), (63, 66), (65, 68), (63, 69), (59, 68), (56, 69), (52, 70), (40, 74)]","[(65, 68), (64, 74), (60, 78), (57, 80), (52, 80), (45, 79), (38, 75), (40, 74), (52, 76), (56, 76), (60, 74), (63, 69)]"
iron_man,"[(-3, 56), (-2, 77), (0, 99), (3, 121), (12, 142), (25, 161), (43, 175), (63, 186), (85, 188), (104, 186), (121, 174), (134, 158), (144, 139), (150, 119), (153, 98), (156, 77), (157, 56)]","[(19, 33), (29, 24), (43, 21), (57, 23), (71, 29)]","[(99, 29), (114, 26), (129, 25), (143, 29), (150, 39)]","[(88, 50), (88, 63), (89, 76), (90, 89)]","[(73, 100), (81, 103), (89, 105), (97, 103), (103, 101)]","[(35, 51), (44, 45), (56, 46), (64, 54), (54, 57), (43, 56)]","[(106, 55), (115, 46), (126, 46), (133, 53), (127, 57), (116, 57)]","[(58, 134), (68, 126), (80, 121), (88, 124), (96, 121), (106, 126), (114, 133), (109, 133), (96, 130), (88, 131), (80, 130), (62, 134)]","[(114, 133), (106, 143), (96, 148), (88, 149), (79, 148), (68, 144), (58, 134), (62, 134), (79, 136), (88, 137), (96, 136), (109, 133)]"
iron_man,"[(0, 12), (0, 19), (0, 26), (0, 33), (2, 39), (6, 45), (11, 49), (17, 52), (23, 53), (29, 53), (35, 50), (40, 46), (44, 41), (46, 35), (48, 29), (49, 23), (50, 16)]","[(8, 12), (12, 10), (17, 11), (22, 12), (26, 14)]","[(33, 15), (37, 13), (41, 12), (45, 12), (47, 14)]","[(29, 19), (29, 24), (28, 29), (28, 34)]","[(22, 35), (25, 36), (27, 37), (30, 36), (32, 35)]","[(13, 18), (16, 17), (19, 17), (21, 19), (19, 20), (16, 20)]","[(34, 20), (36, 18), (39, 18), (42, 19), (39, 21), (37, 21)]","[(16, 41), (20, 40), (24, 40), (26, 40), (28, 40), (31, 41), (33, 42), (32, 42), (28, 42), (26, 42), (23, 41), (18, 41)]","[(33, 42), (30, 44), (27, 45), (25, 45), (23, 44), (19, 44), (16, 41), (18, 41), (23, 41), (26, 42), (28, 42), (32, 42)]"
iron_man,"[(3, 11), (3, 19), (4, 27), (5, 34), (8, 42), (12, 49), (16, 56), (23, 62), (30, 63), (38, 62), (44, 56), (49, 50), (54, 43), (56, 35), (58, 27), (59, 19), (59, 11)]","[(9, 13), (12, 11), (18, 11), (23, 12), (28, 14)]","[(35, 14), (40, 12), (45, 10), (51, 10), (54, 13)]","[(31, 19), (31, 24), (31, 29), (31, 35)]","[(25, 36), (28, 38), (31, 39), (34, 38), (37, 36)]","[(15, 18), (18, 18), (21, 18), (24, 19), (21, 20), (18, 20)]","[(38, 19), (41, 18), (45, 17), (48, 18), (45, 20), (42, 20)]","[(20, 44), (24, 43), (28, 43), (31, 43), (34, 43), (38, 43), (42, 44), (40, 44), (34, 45), (31, 45), (28, 45), (22, 44)]","[(42, 44), (38, 49), (34, 51), (30, 51), (27, 51), (23, 49), (20, 44), (22, 44), (28, 47), (30, 48), (34, 47), (40, 44)]"
iron_man,"[(5, 14), (5, 22), (6, 30), (8, 38), (10, 46), (14, 53), (19, 59), (25, 63), (33, 64), (40, 63), (47, 59), (52, 53), (57, 46), (60, 38), (62, 29), (62, 20), (62, 11)]","[(9, 14), (12, 11), (17, 12), (22, 13), (27, 15)]","[(35, 15), (40, 13), (46, 11), (51, 11), (56, 13)]","[(31, 20), (30, 26), (30, 32), (30, 37)]","[(25, 40), (28, 41), (31, 42), (34, 41), (37, 39)]","[(15, 20), (17, 19), (21, 19), (24, 20), (21, 22), (17, 22)]","[(39, 20), (42, 19), (45, 19), (49, 19), (46, 21), (42, 21)]","[(22, 47), (25, 48), (29, 48), (32, 48), (34, 47), (38, 47), (43, 47), (42, 47), (34, 49), (32, 49), (29, 49), (24, 48)]","[(43, 47), (39, 51), (35, 53), (32, 53), (29, 53), (26, 52), (22, 47), (24, 48), (29, 50), (32, 50), (35, 49), (42, 47)]"
iron_man,"[(7, 16), (7, 24), (8, 33), (9, 41), (12, 49), (17, 57), (22, 64), (29, 69), (38, 71), (46, 69), (54, 64), (60, 57), (65, 49), (68, 40), (69, 31), (70, 22), (70, 13)]","[(11, 15), (15, 13), (20, 13), (26, 15), (31, 17)]","[(39, 17), (45, 14), (51, 13), (57, 12), (62, 15)]","[(35, 22), (35, 28), (36, 34), (36, 40)]","[(29, 42), (32, 43), (36, 45), (40, 43), (43, 42)]","[(17, 21), (21, 21), (24, 21), (28, 22), (24, 23), (21, 23)]","[(44, 22), (48, 20), (51, 20), (55, 21), (52, 22), (48, 23)]","[(24, 49), (29, 49), (33, 49), (36, 50), (40, 49), (45, 49), (50, 49), (48, 50), (40, 51), (36, 51), (33, 51), (26, 50)]","[(50, 49), (45, 55), (40, 58), (37, 58), (33, 58), (28, 55), (24, 49), (26, 50), (33, 54), (36, 55), (40, 54), (48, 50)]"
iron_man,"[(0, 77), (-2, 110), (-3, 145), (-1, 177), (10, 208), (28, 235), (52, 257), (79, 272), (109, 275), (134, 271), (151, 254), (165, 231), (177, 207), (187, 183), (197, 160), (204, 137), (209, 113)]","[(48, 87), (71, 80), (94, 81), (117, 87), (138, 97)]","[(163, 96), (179, 91), (194, 86), (208, 86), (216, 95)]","[(147, 114), (146, 137), (145, 158), (144, 180)]","[(110, 182), (122, 187), (135, 192), (147, 189), (157, 184)]","[(71, 109), (85, 109), (98, 110), (109, 112), (96, 116), (84, 115)]","[(163, 114), (176, 112), (187, 113), (194, 114), (186, 120), (175, 119)]","[(78, 210), (99, 209), (117, 210), (129, 212), (140, 210), (149, 210), (158, 211), (154, 212), (139, 212), (128, 214), (116, 212), (84, 211)]","[(158, 211), (148, 228), (137, 236), (125, 238), (112, 237), (95, 229), (78, 210), (84, 211), (115, 226), (127, 228), (138, 225), (154, 212)]"
iron_man,"[(1, 83), (-1, 116), (-2, 150), (1, 182), (14, 211), (33, 236), (58, 258), (87, 273), (118, 276), (143, 271), (161, 253), (175, 229), (188, 204), (199, 180), (208, 157), (214, 133), (217, 108)]","[(48, 92), (70, 83), (95, 83), (118, 88), (139, 97)]","[(167, 95), (183, 89), (198, 84), (213, 83), (222, 91)]","[(150, 114), (149, 136), (149, 157), (149, 179)]","[(114, 184), (127, 188), (140, 192), (153, 189), (164, 184)]","[(71, 112), (87, 111), (100, 111), (112, 114), (99, 119), (85, 118)]","[(167, 114), (181, 111), (193, 111), (201, 112), (192, 118), (180, 118)]","[(84, 213), (105, 210), (125, 209), (136, 211), (147, 209), (157, 209), (167, 211), (162, 213), (146, 213), (135, 216), (124, 214), (90, 214)]","[(167, 211), (156, 228), (144, 237), (132, 239), (120, 239), (101, 231), (84, 213), (90, 214), (122, 225), (134, 226), (146, 223), (162, 213)]"
iron_man,"[(3, 53), (0, 89), (-1, 126), (2, 161), (15, 190), (36, 217), (60, 241), (87, 260), (118, 264), (143, 258), (160, 236), (175, 210), (187, 185), (198, 161), (207, 138), (215, 116), (219, 92)]","[(52, 48), (74, 43), (95, 44), (115, 50), (132, 62)]","[(172, 70), (188, 67), (202, 64), (214, 65), (222, 70)]","[(151, 90), (150, 113), (148, 136), (147, 159)]","[(111, 159), (125, 166), (139, 172), (152, 169), (162, 163)]","[(72, 78), (88, 76), (102, 78), (112, 86), (100, 88), (85, 86)]","[(167, 93), (180, 90), (192, 92), (199, 95), (191, 100), (179, 98)]","[(81, 188), (101, 181), (122, 180), (134, 183), (147, 182), (159, 184), (167, 190), (161, 191), (146, 189), (133, 191), (121, 189), (87, 189)]","[(167, 190), (157, 209), (144, 220), (130, 221), (117, 220), (97, 209), (81, 188), (87, 189), (120, 204), (132, 207), (145, 204), (161, 191)]"
iron_man,"[(3, 89), (0, 120), (-1, 153), (2, 184), (12, 211), (30, 237), (54, 258), (83, 270), (116, 271), (144, 269), (164, 254), (181, 233), (194, 210), (205, 187), (213, 163), (219, 140), (222, 118)]","[(46, 94), (69, 87), (93, 88), (116, 93), (137, 103)]","[(162, 102), (181, 95), (197, 91), (213, 90), (223, 100)]","[(148, 119), (147, 141), (145, 163), (144, 185)]","[(110, 189), (123, 194), (137, 198), (150, 195), (161, 190)]","[(68, 114), (83, 111), (98, 112), (111, 117), (98, 122), (81, 122)]","[(165, 119), (180, 114), (193, 115), (202, 119), (193, 125), (179, 125)]","[(85, 217), (105, 213), (122, 214), (132, 217), (145, 215), (155, 216), (164, 218), (159, 218), (144, 219), (132, 221), (122, 219), (92, 217)]","[(164, 218), (154, 226), (142, 229), (130, 229), (119, 229), (102, 225), (85, 217), (92, 217), (121, 217), (131, 219), (144, 218), (159, 218)]"
iron_man,"[(49, 106), (49, 132), (50, 159), (55, 185), (62, 211), (72, 236), (87, 258), (107, 274), (136, 278), (169, 276), (202, 265), (231, 244), (252, 219), (265, 187), (270, 152), (270, 117), (270, 82)]","[(50, 81), (58, 70), (73, 67), (90, 68), (107, 72)]","[(133, 67), (155, 59), (178, 55), (201, 60), (219, 73)]","[(121, 91), (118, 111), (116, 131), (113, 151)]","[(102, 170), (111, 174), (121, 177), (134, 173), (145, 168)]","[(66, 102), (75, 93), (89, 93), (103, 102), (90, 107), (76, 109)]","[(156, 99), (167, 87), (183, 86), (196, 93), (185, 101), (170, 102)]","[(94, 216), (101, 206), (114, 202), (123, 205), (136, 202), (155, 205), (175, 209), (168, 210), (137, 211), (124, 213), (115, 213), (100, 215)]","[(175, 209), (158, 223), (140, 229), (127, 231), (117, 231), (104, 227), (94, 216), (100, 215), (115, 217), (125, 217), (138, 215), (168, 210)]"
iron_man,"[(55, 114), (55, 139), (59, 163), (63, 188), (68, 213), (77, 237), (91, 258), (111, 272), (140, 276), (173, 274), (206, 264), (234, 245), (254, 221), (266, 191), (270, 159), (269, 125), (269, 91)]","[(52, 92), (59, 78), (74, 74), (90, 75), (107, 79)]","[(129, 75), (151, 66), (175, 62), (199, 66), (218, 79)]","[(118, 99), (116, 118), (112, 137), (109, 157)]","[(102, 175), (110, 178), (120, 180), (132, 176), (144, 173)]","[(69, 109), (77, 99), (91, 99), (104, 109), (91, 113), (78, 114)]","[(156, 105), (167, 92), (182, 91), (196, 98), (184, 106), (169, 107)]","[(97, 219), (105, 209), (116, 204), (125, 205), (137, 202), (155, 206), (177, 213), (170, 213), (138, 211), (126, 213), (117, 212), (103, 219)]","[(177, 213), (159, 226), (141, 231), (128, 233), (118, 232), (107, 230), (97, 219), (103, 219), (117, 220), (127, 220), (139, 219), (170, 213)]"
iron_man,"[(62, 78), (58, 104), (57, 132), (59, 159), (63, 187), (70, 216), (81, 244), (97, 266), (125, 274), (157, 274), (188, 260), (215, 239), (238, 215), (254, 187), (264, 156), (269, 123), (273, 92)]","[(66, 54), (75, 41), (91, 38), (108, 42), (124, 49)]","[(149, 49), (172, 42), (196, 40), (219, 49), (234, 66)]","[(134, 72), (129, 91), (124, 111), (119, 131)]","[(105, 146), (114, 152), (124, 156), (137, 153), (150, 151)]","[(80, 74), (89, 66), (103, 67), (115, 79), (102, 82), (88, 81)]","[(167, 83), (180, 71), (196, 72), (208, 82), (197, 88), (181, 88)]","[(94, 191), (102, 183), (114, 180), (124, 185), (137, 183), (155, 188), (173, 199), (165, 198), (137, 192), (124, 192), (113, 190), (100, 192)]","[(173, 199), (154, 215), (136, 220), (122, 220), (111, 217), (100, 209), (94, 191), (100, 192), (113, 203), (123, 206), (136, 205), (165, 198)]"
